Feature ID	Taxon	Confidence
11723b1b2eec07f4b069bbfe627c577f	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group	0.9989464825396626
b0adc8acf94493c803a9666b90494c31	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999999196978662
3249d7b4a2797d6b8b3f892b43b63857	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9999497899844041
78edeb6bd197aea738c63da3568b03b6	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger	0.9654885944237654
0029d1a452fe37b0ff76a9c1da5ccf21	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56	0.9998001354720604
c928138aaedb823f8cc6c187b1a65db7	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	0.9998428787632677
86486b103104c344caa9a990b454797c	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Flavonifractor	0.9999395782621264
ebe5cd4796acd704c79e0486c2d7e905	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999783938736
409102e727ab785b7db4da5fefc4ef08	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_eligens_group	0.9999734484011068
955a83cdc8561f4c8ba16521bd341553	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	0.997897502249651
cdf4eb674442de7eb69c24367a971513	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	0.9996530615318661
ce7e172e3d64bc42dddb2f4aa26e3a03	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	0.999977698851508
de021ed367003d69832c2a5461985f38	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas	0.9442129171728947
f857e38c09d5f11ed7357057fffcc3a0	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Butyribacter	0.959920357542983
084eb1b803972d886c7294ecb2676595	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999965249752859
6e373fe39ea68760cf9b2bf171476a55	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella	0.9999999994147686
fc732db4b74c2aebe3642944be87e061	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9999986171794046
18f3b811ae49dad2e01b20f5f39d10a7	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter	0.9900755142761861
83568a931728f4032656e4510e1cf2d2	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter	0.758820875601184
739a740fbd81e195d878ccb2562aa846	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus	0.9994904975303608
18cf5329396920bfc8027030456d5fb5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella	0.9999999993253823
0b2e7a7da00f71987193e385a9a4a4d1	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Agathobaculum	0.9998323781605427
8ffda71bff6f29dfe0f0c59cc800bdd5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999979431493
7bf7ea59cac793e65c0bc293eabf44dc	d__Bacteria; p__Bacillota; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus	0.9998659119057023
3d514b698192fb4c2a0445c3498b2cfb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter	0.9999999999998721
47837e1a0b06f78d52ce1faf831fec84	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter	0.9986279874237335
f11436d520e205b2a1dd32b227532691	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella	0.9999999972226163
be93d76a7889227e9b5ed21b3d224ab6	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997882334647309
